player_id,level_id,progress,video_url
16498,2285,100,https://www.youtube.com/watch?v=3zEfj9e6p4s
16498,2240,100,https://www.youtube.com/watch?v=0ggni2n4FPY
16498,1690,100,https://www.youtube.com/watch?v=tmj36k8k-50
16498,1756,100,https://www.youtube.com/watch?v=cQxH9diVBlI
16498,1655,100,https://www.youtube.com/watch?v=qwLuvpYaqFo
16498,1579,100,https://www.youtube.com/watch?v=v563W3fj0vs
16498,2024,100,https://www.youtube.com/watch?v=-cL-svA9tU4
16498,2234,100,https://www.youtube.com/watch?v=MBPSYVpPjNA
16498,2150,100,https://www.youtube.com/watch?v=lNWm8E8qQHE
16498,2107,100,https://www.youtube.com/watch?v=GZhKf1xOwyw
16498,1845,100,https://www.youtube.com/watch?v=foKbgeip5Bg
16498,2633,100,https://www.youtube.com/watch?v=eNxFBxSHCG4
16498,2473,100,https://www.youtube.com/watch?v=PeZFgKfZ2ZM
16498,2523,100,https://www.youtube.com/watch?v=gOX-YImeh-U
16498,2052,100,https://www.youtube.com/watch?v=2NIKA_6Zvak
16498,2034,100,https://www.youtube.com/watch?v=zZKGVytvowg
16498,2516,100,https://www.youtube.com/watch?v=2ArJ0SH92kE
16498,2351,100,https://www.youtube.com/watch?v=dZc1TFuRzwA
16498,2369,100,https://www.youtube.com/watch?v=sGpqQH_MiiQ?si=V2Lr58IkSVi1Lkyx
16498,2060,100,https://www.youtube.com/watch?v=o3xWPcqtX2I
16498,2366,100,https://www.youtube.com/watch?v=ZCpn0RBiY7w?si=vg4Ztc73VTWg_8dm
16498,1864,100,https://www.youtube.com/watch?v=EtyWjGhsfPA
16498,2439,100,https://www.youtube.com/watch?v=HDGvNQyJ92M
16498,2334,100,https://www.youtube.com/watch?v=YjYA8109rz8
16498,1914,100,https://www.youtube.com/watch?v=_O-nrLMHHRc
16498,2644,100,https://www.youtube.com/watch?v=511vqJu8qDU
16498,2011,100,https://www.youtube.com/watch?v=EwBOgAtw6LM
16498,2144,100,https://www.youtube.com/watch?v=O9g6vAVY_tw
16498,2612,100,https://www.youtube.com/watch?v=UOiJzWDMBqI
16498,2053,100,https://www.youtube.com/watch?v=NROOEeFdjuw
16498,2072,100,https://www.youtube.com/watch?v=Q6q8Xc7Wxws
16498,2242,100,https://www.youtube.com/watch?v=Oe576LtRS8A
16498,2169,100,https://www.youtube.com/watch?v=5OPSYf2uV6k
16498,2414,100,https://www.youtube.com/watch?v=lU_hAHHEeKc
16498,2015,100,https://www.youtube.com/watch?v=ndp1geCo8C0
16498,2045,100,https://www.youtube.com/watch?v=l7u-7NvXm8g
16498,2232,100,https://www.youtube.com/watch?v=ZDLbALQyvfM
16498,2533,100,https://www.youtube.com/watch?v=j7JljdQj918?si=GXwKWH1plj3cB6h3
16498,1829,100,https://www.youtube.com/watch?v=MDVGfwR2pgM
16498,2291,100,https://www.youtube.com/watch?v=R9Y9WmbM22U
14557,3199,100,https://www.youtube.com/watch?v=x4Io4zkWVRw
14557,2841,100,https://www.youtube.com/watch?v=GQrBHPYMLFk
14557,3300,100,https://youtu.be/-bl5Lt1-sKA?si=bUTMWfsmntz1YCCF
14557,2658,100,https://youtu.be/iixYDkv5Jn4?si=3PYtUDHtZhlKZk1A
14557,1981,100,https://youtu.be/OUxi4Geyjr0?si=-zqHW4SK8LwlNEAO
14557,2535,100,https://www.youtube.com/watch?v=ASYYpVgELVo
14557,2418,100,https://www.youtube.com/watch?v=_BKXvJZiGVY
14557,2854,100,https://youtu.be/Au3817LnR-Y?si=VoRo1kUo3qQ740_-
14557,1934,100,https://www.youtube.com/watch?v=KEJoy8HNg5Y
14557,1653,100,https://www.youtube.com/watch?v=CFtKelNdGCQ&t
14557,1825,100,https://www.youtube.com/watch?v=-QXEciedqPU
14557,2083,100,https://www.youtube.com/watch?v=WTcVZgSWa30&t=14s
14557,3285,100,https://www.youtube.com/watch?v=-pP5HV6Oq5w
14557,2685,100,https://www.youtube.com/watch?v=_9ND9rG3iCU
14557,2478,100,https://youtu.be/MpVysKt1bRU?si=M3Ipy4YvrgZIvGHm
14557,3094,100,https://www.youtube.com/watch?v=IIAJ3y9WOLI
14557,3379,100,https://youtu.be/62JtyXeGJUQ?si=vAmnQCBeEN7eI5Bw
14557,3354,100,https://youtu.be/DDobvIcjiHI?si=of22AGzwFMIjaIXp
14557,2387,100,https://youtu.be/VQDJ-wyxlLY?si=VdKEigZZWot3YF7s
